,COF ID,k_avg [W/(mK)],k_x [W/(mK)],k_y [W/(mK)],Density [g/cm³],Largest included sphere diameter [A],Void fraction [-],Surface area [m^2/g],Dangling Mass Ratio [-]
181,linker91_CO_linker7_NH_hcb_relaxed,0.9358594417323762,0.9502712165470536,0.9214476669176987,0.72100264,16.84032,0.858269,7821.16,0.272872134
182,linker108_CO_linker30_NH_sql_relaxed,1.7153921423684761,1.7536183943071373,1.6771658904298152,0.75603875,17.31569,0.889402,7142.31,0.126972246
183,linker94_C_linker39_C_hca_relaxed,0.5728164079268345,0.562239267329517,0.583393548524152,0.28102917,68.10533,0.955068,8160.9,0.064227709
184,linker91_C_linker59_C_htb-a_relaxed,0.8793740703836297,0.8778611423699135,0.880886998397346,0.87468372,25.95567,0.834697,5916.59,0.110474651
185,linker108_N_linker87_CH_sql_relaxed,2.098105083884796,2.0847240263900053,2.1114861413795865,0.90141652,12.55076,0.882725,7416.52,0.038332146
186,linker107_N_linker12_CH_kgm_relaxed,0.5953543980278693,0.5857756483294614,0.6049331477262772,0.87079028,22.3713,0.844674,5732.08,0.309877538
187,linker94_C_linker76_C_kgd-a_relaxed,1.164283183360817,1.1515279520292552,1.1770384146923785,0.44580092,28.00721,0.924193,8502.05,0.043149146
189,linker91_C_linker76_C_car_relaxed,2.7146678530366373,3.0727971404619177,2.356538565611357,0.97436246,15.35185,0.8911,6394.94,0.015279379
190,linker98_C_linker17_C_htb_relaxed,0.46531646400430016,0.4632510465497927,0.4673818814588076,0.50393511,32.82708,0.862855,6623.59,0.334672217
191,linker91_N_linker13_CH_car_relaxed,0.5335958276686952,0.568118220538446,0.4990734347989445,0.70644029,25.19868,0.84452,7210.07,
192,linker96_C_linker49_C_hcb_relaxed,0.9050794255456519,0.9013292713892128,0.908829579702091,0.5947193,25.66083,0.897673,6525.5,0.196826445
193,linker108_CO_linker68_NH_sql_relaxed,1.3246160296831855,1.3281478825416282,1.3210841768247426,1.0940144,11.84465,0.836028,5428.67,0.272686572
194,linker97_C_linker38_C_sql_relaxed,1.0747794699782656,1.1045077813223882,1.0450511586341429,0.43405029,30.99204,0.913344,7079.15,0.180108364
195,linker92_NH_linker8_CO_hnb_relaxed,0.41803089249064207,0.4139302665756379,0.4221315184056462,0.69795126,23.42754,0.869174,5448.2,0.430642941
196,linker92_N_linker27_CH_hne_relaxed,0.49060430858533055,0.4779583593903635,0.5032502577802976,0.56908026,29.20666,0.902168,6840.05,0.18057206
197,linker105_CH_linker3_N_krr_relaxed,0.7534155574513612,0.7177646322656049,0.7890664826371174,0.77747904,19.92342,0.862719,7306.47,0.163927726
198,linker108_N_linker33_CH_kgm_relaxed,0.936574432278487,0.8890290043012012,0.9841198602557728,0.80001719,25.16546,0.869473,6323.38,0.109032871
199,linker92_C_linker41_C_tts-a_relaxed,1.2238013905832845,1.189466574790379,1.25813620637619,0.97155761,17.23222,0.794903,5007.3,0.286286967
200,linker93_C_linker47_C_hnb_relaxed,0.49791589897307587,0.4909549798636918,0.5048768180824599,0.44656246,28.73928,0.874943,5247.15,0.33579927
201,linker97_N_linker71_CH_kgm_relaxed,0.4863723239698302,0.4956054753797206,0.4771391725599399,0.37804552,48.86934,0.925051,7683.24,0.892169677
202,linker105_N_linker84_CH_kgm_relaxed,0.7292380883501057,0.7173840979030451,0.7410920787971662,0.84863028,23.92156,0.881571,6992.84,0.159803551
203,linker97_CH_linker75_N_kgm_relaxed,0.5063638166929845,0.5094472759676552,0.5032803574183138,0.4025785,48.42104,0.916308,7216.76,
204,linker96_N_linker15_CH_hcb_relaxed,0.5481952763326559,0.5776881577003345,0.5187023949649772,0.36730057,38.89822,0.940843,8805.9,0.070125481
205,linker97_N_linker8_CH_kgm_relaxed,0.43208157914708245,0.4336679967308443,0.4304951615633207,0.40028814,48.5064,0.923026,7223.42,
206,linker91_C_linker34_C_hcb_relaxed,1.3972236464667547,1.4214248629825532,1.373022429950956,0.90644339,14.37072,0.858287,7099.52,0.319577115
207,linker93_NH_linker49_CH2_hcb_relaxed,0.31647218755356477,0.3083251488937223,0.3246192262134073,0.38964075,27.32175,0.891559,7398.56,0.205523734
208,linker92_C_linker49_C_hcb_relaxed,1.2036205918832001,1.2065462132228564,1.2006949705435437,0.95411363,12.18269,0.737225,3423.65,0.443342448
209,linker92_CH_linker46_N_hnb_relaxed,0.5102256061014087,0.5159558596952206,0.5044953525075967,0.67589439,26.29762,0.885851,6263.11,0.300995237
210,linker91_C_linker59_C_hnb_relaxed,0.6723211895890222,0.6926350445158717,0.6520073346621728,0.79521858,16.29684,0.83036,5687.86,0.108864961
211,linker94_C_linker66_C_hca_relaxed,0.5330555924684857,0.5532971671848815,0.5128140177520898,0.34876487,50.14116,0.929322,7838.22,0.135721558
212,linker92_CO_linker25_NH_hcb_relaxed,0.4660463499876708,0.458462563282128,0.4736301366932137,0.57765948,23.68603,0.883475,6302.96,0.35444885
213,linker108_CO_linker65_NH_sql_relaxed,1.708782528198061,1.6589804186833064,1.758584637712816,1.112883,11.91565,0.812971,4823.86,0.284348903
214,linker92_C_linker88_C_cem-a_relaxed,1.236073325045418,1.1668381194532471,1.305308530637589,0.88473159,13.39693,0.799233,6019.06,0.240351527
215,linker94_C_linker66_C_hcb_relaxed,1.0136436128658302,0.9875807869625284,1.0397064387691322,0.53676207,26.01688,0.905214,7635.8,0.135721558
216,linker108_C_linker36_C_kgm_relaxed,0.834166154926433,0.8231718421196836,0.8451604677331824,0.5462787,23.91566,0.841397,5266.56,0.094747677
217,linker96_CH_linker41_N_hcb_relaxed,0.5571071833085227,0.5561661083543321,0.5580482582627133,0.45887963,32.40501,0.931738,7803.61,0.126964618
218,linker91_CH_linker36_N_hcb_relaxed,0.5756501758700214,0.5561375876903114,0.5951627640497313,0.58499887,24.91089,0.911474,7516.84,
219,linker91_C_linker42_C_hne_relaxed,2.0841341957532515,2.0242115552600186,2.144056836246484,1.567632,9.94994,0.830778,4627.79,0.398893946
220,linker96_NH_linker87_CH2_hcb_relaxed,0.3762168243724081,0.3868053869169597,0.3656282618278565,0.39366126,31.04405,0.924614,9151.94,0.053614803
221,linker97_CH_linker63_N_sql_relaxed,0.5602009799720002,0.5461665211608842,0.5742354387831163,0.42366289,29.90207,0.913422,7721.3,0.132515339
222,linker97_N_linker85_CH_kgm_relaxed,0.46504371830510227,0.4696907441805147,0.4603966924296898,0.39434316,46.52441,0.92358,8196.5,0.893565019
223,linker108_N_linker12_CH_kgm_relaxed,1.0573632496305443,1.0550205167363786,1.05970598252471,0.9091614,21.06063,0.877146,5982.15,0.249159443
224,linker96_CH_linker30_N_hcb_relaxed,0.7498488831916453,0.7893549928466572,0.7103427735366334,0.35125487,40.32964,0.947978,9019.84,0.039102353
225,linker92_C_linker69_C_kgd-a_relaxed,0.7727186123203207,0.7773784702953874,0.7680587543452541,0.66900912,11.32907,0.775569,5199.29,0.270721803
226,linker92_C_linker76_C_cem-a_relaxed,1.8498927078335987,1.7008852925305125,1.998900123136685,0.90983402,14.5541,0.874435,6960.21,0.031460218
227,linker98_C_linker79_C_kgm_relaxed,0.8096217088427369,0.8017296189082703,0.8175137987772035,0.54859616,26.56192,0.857727,6468.27,0.273685022
228,linker91_C_linker17_C_kgd-a_relaxed,0.39529419683264977,0.3948071184164753,0.3957812752488243,0.63914709,18.6239,0.818807,5198.48,0.392516451
229,linker95_CO_linker45_NH_hcb_relaxed,0.45471407701198496,0.4566884864123742,0.4527396676115958,0.3623866,39.95045,0.936505,8158.33,0.222391551
230,linker105_N_linker32_CH_sql_relaxed,0.8695337979192221,0.901406227300215,0.8376613685382294,0.7734854,13.81504,0.87825,7763.87,0.170646962
231,linker91_C_linker49_C_hna_relaxed,0.5600313873904341,0.5090923827571562,0.610970392023712,0.81322692,12.74369,0.763579,3155.59,0.377576647
232,linker108_CO_linker37_NH_kgm_relaxed,0.8277612733950019,0.8105658042724538,0.84495674251755,0.80014981,27.28066,0.871805,5630.83,0.310758977
233,linker96_CO_linker19_NH_hcb_relaxed,0.7636425650386074,0.7609650991318909,0.7663200309453237,0.35281639,39.54706,0.942645,8775.64,0.113320888
234,linker94_C_linker48_C_hnb_relaxed,0.6330973662787425,0.6221788939112287,0.6440158386462563,0.43824492,35.04844,0.899832,6105.28,0.190222183
235,linker98_C_linker78_C_sql_relaxed,1.193532271110101,1.1946452901488545,1.1924192520713477,0.62659886,17.87442,0.856804,6283.65,0.225390606
236,linker95_C_linker59_C_hnb_relaxed,0.4256522460148005,0.4294120428670551,0.4218924491625459,0.31399518,43.83486,0.936589,9185.02,0.087044248
237,linker98_C_linker39_C_kgm_relaxed,0.8453412445182924,0.8830460172523799,0.807636471784205,0.46880854,36.17051,0.91438,6999.68,0.151459822
238,linker91_NH_linker51_CH2_fxt_relaxed,0.3372357427174728,0.3337694599398665,0.3407020254950791,0.69163023,36.3098,0.820413,5484.83,
239,linker108_CH_linker59_N_kgm_relaxed,0.9162242223467989,0.9234182437255938,0.909030200968004,0.86946736,16.0946,0.87622,7361.04,0.085614984
240,linker96_N_linker31_CH_hcb_relaxed,0.49268031568268744,0.5126571793138203,0.4727034520515546,0.36008645,38.93074,0.935347,8376.55,0.100297383
241,linker97_CH_linker2_N_kgm_relaxed,0.490915613391676,0.518512321118002,0.46331890566535,0.36232488,49.59239,0.928183,8226.39,0.161663671
242,linker91_N_linker7_CH_hne_relaxed,0.5260009229421272,0.5382228831459613,0.5137789627382932,0.69178386,21.76889,0.86576,7526.32,
243,linker92_C_linker65_C_car_relaxed,1.5970530364998703,1.8117423797935464,1.3823636932061942,1.1466324,13.30542,0.813486,5653.27,0.303000843
244,linker92_C_linker82_C_kgd-a_relaxed,1.0976844348395307,1.1291228027469948,1.0662460669320668,0.75293648,11.76047,0.832574,7025.77,0.127032027
245,linker91_C_linker16_C_hnd_relaxed,0.7918728199615928,0.8139435380231735,0.7698021019000121,0.62586033,19.32351,0.874303,7817.28,0.158502926
246,linker93_C_linker42_C_kgd-a_relaxed,0.5627944342262241,0.571712670940044,0.5538761975124044,0.46123237,23.80196,0.889501,5611.45,0.294428281
247,linker107_N_linker77_CH_kgm_relaxed,0.6333531184684416,0.6373552205857368,0.6293510163511463,0.81888816,23.24646,0.866121,6974.12,
248,linker97_CH_linker4_N_sql_relaxed,0.6055814717088852,0.6147850170016673,0.5963779264161032,0.42052867,30.16235,0.913779,7695.41,0.190068642
249,linker104_N_linker58_CH_kgm_relaxed,0.8445134454338641,0.8501924322438658,0.8388344586238625,0.80576694,23.07787,0.877771,7029.51,0.163259675
250,linker91_C_linker42_C_hna_relaxed,1.4395435852195435,1.4305989086069346,1.4484882618321524,1.4564368,9.28763,0.827372,4549.23,0.40946553
251,linker98_C_linker38_C_kgm_relaxed,0.9143679096914439,0.904663233233741,0.9240725861491468,0.50107118,35.86116,0.902359,6252.42,0.248054512
252,linker93_C_linker50_C_kgd-a_relaxed,0.5521488873583968,0.5544727939043369,0.5498249808124569,0.48362014,22.54725,0.856196,5794.89,0.183500152
253,linker102_CO_linker42_NH_kgm_relaxed,0.4255079214991505,0.4152222645997384,0.4357935783985627,0.40654071,25.5583,0.822803,3947.73,0.52659706
254,linker92_C_linker47_C_hnb_relaxed,0.7963638686228298,0.8180875466019107,0.774640190643749,0.79961576,14.92598,0.644173,2538.91,0.467951294
255,linker98_N_linker70_CH_kgm_relaxed,0.485802719331144,0.4921556582228036,0.4794497804394844,0.50035874,36.56969,0.887771,6606.84,0.251703387
256,linker97_N_linker58_CH_kgm_relaxed,0.5715308528810297,0.5822312872329782,0.560830418529081,0.36057424,50.71983,0.930752,8225.89,0.12420932
257,linker92_C_linker42_C_hnb_relaxed,0.8693058253210298,0.90246299764676,0.8361486529952997,0.80652488,15.67052,0.812732,4331.61,0.4116161
258,linker92_CH2_linker31_NH_hcb_relaxed,0.3566679755524149,0.3607956320658975,0.3525403190389323,0.45769533,23.74776,0.883357,7968.91,0.124599299
259,linker98_N_linker45_CH_htb_relaxed,0.5157231754142474,0.5120762202082234,0.5193701306202714,0.521153,37.33672,0.893566,6637.36,0.251946466
260,linker108_CH_linker83_N_kgm_relaxed,0.9878659633474065,1.0120568995041015,0.9636750271907116,1.0037834,14.39942,0.874283,6622.49,0.193372286
261,linker108_CH_linker61_N_kgm_relaxed,0.9606258492961384,0.96896182332451,0.9522898752677668,0.88817843,18.3022,0.885699,6889.09,0.089627334
262,linker95_CO_linker53_NH_hcb_relaxed,0.41192421537944635,0.4229703592414162,0.4008780715174765,0.38933914,38.46932,0.917955,7381.24,0.27249357
263,linker96_N_linker10_CH_hca_relaxed,0.25921249472297836,0.2194436641906689,0.2989813252552878,0.34415087,64.57622,0.944681,7280.2,0.245315475
264,linker92_N_linker6_CH_hca_relaxed,0.2906305854857676,0.3049373667906235,0.2763238041809117,0.61850354,35.9009,0.910854,6626.11,
265,linker92_C_linker22_C_hcb_relaxed,0.9291315806002184,0.9357915472830468,0.92247161391739,0.66372938,17.48336,0.861303,6846.71,0.222755639
266,linker91_C_linker30_C_hnb_relaxed,1.1143988309194803,1.0991039534554952,1.1296937083834655,0.56243436,26.51086,0.909214,7891.55,0.029329609
267,linker92_C_linker20_C_fss_relaxed,0.5736724342021431,0.5555643107373383,0.5917805576669478,0.47479038,18.8973,0.849734,7805.98,0.163708561
268,linker92_CO_linker70_NH_hcb_relaxed,0.831865971243759,0.8599029513957633,0.8038289910917547,0.87466754,15.76275,0.832185,7207.1,0.357713794
269,linker95_CO_linker65_NH_hcb_relaxed,0.4944284562759883,0.4840949690632403,0.5047619434887364,0.37143162,39.53754,0.936182,8334.99,
270,linker95_C_linker87_C_hcb_relaxed,0.8668109069034947,0.8864078253384122,0.8472139884685772,0.36835165,32.4447,0.932933,9612.11,0.067026803
271,linker91_C_linker29_C_ply_relaxed,0.5269501757129567,0.5314541562021481,0.5224461952237652,0.75806737,23.49255,0.813418,5824.49,0.395021218
272,linker98_CH_linker8_N_htb_relaxed,0.4629150030045356,0.4674841686931974,0.4583458373158737,0.56204738,36.1902,0.882115,6441.31,0.308503237
273,linker95_N_linker33_CH_hcb_relaxed,0.3898161946710984,0.3804011568172478,0.3992312325249491,0.31026911,47.87318,0.947977,8683.71,0.092365119
274,linker97_CH_linker84_N_sql_relaxed,0.5258841206418003,0.5308622582540939,0.5209059830295066,0.4089282,31.19544,0.919543,8053.71,0.933495618
275,linker97_N_linker58_CH_sql_relaxed,0.6441240697787479,0.6574610916611124,0.6307870478963834,0.38745716,31.45991,0.923284,8253.93,0.111259657
276,linker99_N_linker11_CH_kgm_relaxed,0.5546372970969236,0.5533874257482856,0.5558871684455614,0.80305409,22.40063,0.853979,6171.43,0.260580475
277,linker98_N_linker2_CH_htb_relaxed,0.49558268326040056,0.4925748168967006,0.4985905496241006,0.47947857,37.44581,0.898475,7382.54,0.195758513
278,linker99_C_linker70_C_kgm_relaxed,0.6939932643388387,0.6939209270614769,0.6940656016162005,0.74261567,15.72393,0.721438,4506.67,0.305286658
279,linker104_C_linker59_C_kgm_relaxed,0.6770791587636286,0.6652758683501065,0.6888824491771506,0.71255469,17.13084,0.784267,4817.52,0.256364558
280,linker96_CH_linker36_N_hcb_relaxed,0.5178271443704549,0.51729498620582,0.5183593025350897,0.38168846,40.02521,0.93976,7969.43,0.066935994
281,linker92_C_linker2_C_cem-a_relaxed,1.0973606564847893,1.0265241839538757,1.168197129015703,0.82350313,13.72253,0.831931,6851.94,0.154751739
282,linker97_CH_linker60_N_kgm_relaxed,0.48984264614381734,0.5153480130046488,0.4643372792829858,0.37831873,49.98476,0.921616,7896.03,0.163982672
283,linker91_C_linker88_C_cem-a_relaxed,1.5577493144257535,1.3791273020097257,1.7363713268417813,1.1890405,13.34606,0.82477,5898.27,0.224704581
284,linker91_C_linker67_C_hna_relaxed,0.9904474516500916,1.0289746511804063,0.9519202521197768,1.0958212,12.79804,0.83592,5439.88,0.264015107
285,linker96_C_linker47_C_hca_relaxed,0.5918158720486528,0.6077390454115623,0.5758926986857434,0.44547334,48.62015,0.915174,6073.69,0.298598945
286,linker100_C_linker51_C_kgm_relaxed,0.4820487897770793,0.4766336658469184,0.4874639137072403,0.58464446,16.97318,0.669652,2437.52,0.472652434
287,linker96_C_linker63_C_hca_relaxed,0.5020040347248725,0.4937892179539492,0.5102188514957959,0.36913618,50.39779,0.929712,7649.1,0.128408232
288,linker91_C_linker28_C_kgd-a_relaxed,0.7489337251779731,0.7258780222139838,0.7719894281419624,0.68021391,20.01745,0.884163,6951.98,0.212900585
289,linker91_C_linker7_C_hnd_relaxed,1.6797768642120503,1.7304418490313276,1.6291118793927728,1.0127192,11.45345,0.766736,6655.62,0.205431915
290,linker92_CO_linker22_NH_hcb_relaxed,0.6142646456226999,0.6247834638723775,0.6037458273730224,0.54023353,23.27938,0.899753,7372.39,0.267297324
291,linker92_C_linker89_C_fss_relaxed,1.0656349186623748,1.0918586395034753,1.0394111978212746,0.65859248,20.80707,0.87412,7489.04,0.074062935
292,linker95_C_linker46_C_hnb_relaxed,0.3584412670170898,0.3544773422806891,0.3624051917534905,0.34705868,43.9653,0.926183,7784.91,0.212461648
293,linker98_C_linker52_C_kgm_relaxed,0.7533053965402539,0.7386315286777033,0.7679792644028045,0.61649012,26.92853,0.870389,5694.53,0.345008486
294,linker91_CO_linker59_NH_fxt_relaxed,0.465378188369716,0.46451851461591,0.4662378621235221,0.60347349,39.23397,0.893191,7202.54,0.217462324
295,linker96_N_linker33_CH_hcb_relaxed,0.5189593168134607,0.5160328934521277,0.5218857401747937,0.38906872,39.62931,0.934311,7756.03,0.095110778
296,linker97_C_linker28_C_kgm_relaxed,0.7845064068626919,0.7843053072006976,0.7847075065246863,0.35984403,47.11894,0.921867,7690.68,0.196407812
297,linker97_C_linker47_C_kgm_relaxed,0.7424124588196781,0.7081409102291243,0.776684007410232,0.45437331,40.27092,0.900933,6543.98,0.272746021
298,linker92_C_linker70_C_fss_relaxed,1.495695126971659,1.4724674617345856,1.518922792208732,1.2016693,11.4634,0.690841,4011.22,0.340535428
299,linker99_CO_linker33_NH_sql_relaxed,0.9103948325721196,0.8997618880963119,0.9210277770479274,0.81154286,15.5498,0.849533,6434.86,0.201810484
300,linker91_C_linker84_C_hnc_relaxed,1.5135856808322963,1.39407067270957,1.6331006889550224,1.0734109,13.16375,0.85383,6281.09,0.117354005
301,linker91_C_linker64_C_hnd_relaxed,1.6783205022093692,1.8129441669380968,1.5436968374806417,1.1887899,13.4784,0.847324,5472.54,0.187239513
302,linker95_N_linker88_CH_hnb_relaxed,0.3551405473109135,0.3420693827631919,0.3682117118586351,0.27903411,56.47367,0.955006,9252.25,0.1166838
303,linker100_N_linker35_CH_kgm_relaxed,0.6820043890368177,0.6705456133483106,0.6934631647253249,0.67348803,28.54726,0.895955,6961.06,0.083773795
304,linker108_CO_linker6_NH_kgm_relaxed,0.7116795427946243,0.6839497177418133,0.7394093678474354,1.0256405,19.07618,0.823471,4769.52,0.374354526
305,linker93_NH_linker60_CH2_hcb_relaxed,0.37059531219692987,0.3772898495976557,0.363900774796204,0.34970752,25.77088,0.892337,9219.82,0.118032628
306,linker97_C_linker42_C_sql_relaxed,0.8944100460503862,0.8602643823091837,0.9285557097915887,0.49906787,25.57799,0.903213,6726.58,0.252182981
307,linker98_N_linker13_CH_kgm_relaxed,0.5531008009014009,0.5475098485742202,0.5586917532285814,0.48621699,35.02047,0.887493,6921.87,0.153086339
308,linker91_CO_linker69_NH_hcb_relaxed,0.8648732354744233,0.8812198075998051,0.8485266633490414,0.88236124,13.69679,0.863003,7420.68,0.302354404
309,linker104_C_linker5_C_kgm_relaxed,0.5246373995348629,0.5269072567323709,0.5223675423373548,0.62844723,16.68336,0.720711,3984.72,0.317686044
310,linker95_N_linker6_CH_hnb_relaxed,0.280052614672339,0.2717561611470745,0.2883490681976035,0.3119602,56.48229,0.950029,8102.4,0.22557839
311,linker92_C_linker82_C_hnd_relaxed,1.4111681144804726,1.2942273223648155,1.5281089065961295,0.88653141,12.79047,0.825293,6924.49,0.124458728
312,linker98_C_linker20_C_htb_relaxed,0.5866081387807421,0.5735045378878768,0.5997117396736075,0.41525281,35.44904,0.877651,7480.57,0.209405105
313,linker97_C_linker59_C_sql_relaxed,1.0916964142825751,1.108155212988054,1.0752376155770962,0.44938918,26.00901,0.901863,7642.85,0.138822374
314,linker108_N_linker42_CH_sql_relaxed,1.3380847645917546,1.2945563498170995,1.38161317936641,1.2243077,9.38925,0.868787,6490.0,0.281204981
315,linker93_C_linker45_C_hnb_relaxed,0.5053765381239466,0.5339212714180409,0.4768318048298523,0.37850579,30.18278,0.887849,6191.26,0.236755591
